icd9_code,icd10_code,rank,reason
20210,C8400,2,"While this code refers to mycosis fungoides, it is unspecified in terms of site, making it less specific compared to C8409."
20220,C8410,1,Directly matches the description of Sezary disease with unspecified site.
20220,C8419,2,"Matches Sezary disease but specifies extranodal and solid organ sites, which is a more specific aspect."
20240,C9140,1,"Hairy cell leukemia is a type of leukemia, which relates to leukemic reticuloendotheliosis, though it specifies a particular type and condition status."
20240,C9141,2,"Hairy cell leukemia is related to leukemia as well, but the description specifies 'in remission', which does not match the unspecified status in the ICD-9 description."
20260,C9620,1,"synonymous with malignant mast cell tumors, unspecified"
20260,C9629,2,"related to malignant mast cell neoplasms, but less specific than C9620"
20260,C9621,3,"specifically refers to aggressive systemic mastocytosis, which is a specific subtype"
20260,C9622,4,"refers to mast cell sarcoma, which is a specific type of malignant mast cell tumor, but not synonymous with unspecified"
20270,C8449,1,Directly matches the description of peripheral T-cell lymphoma with emphasis on extranodal and solid organ sites.
20270,C8440,2,Relates to peripheral T-cell lymphoma but lacks the specificity of extranodal and solid organ sites.
20280,C8589,1,"Direct match in specificity, indicating extranodal and solid organ sites."
20280,C8580,2,Related diagnosis of non-Hodgkin lymphoma but lacks specificity regarding extranodal and solid organ sites.
20283,C8583,1,"This code refers to other specified types of non-Hodgkin lymphoma affecting intra-abdominal lymph nodes, closely matching the description of 'other malignant lymphomas' in the ICD-9 code."
20283,C8493,2,"This code specifies mature T/NK-cell lymphomas, which are a subtype of non-Hodgkin lymphoma but is classified as unspecified. It still relates to lymphomas affecting intra-abdominal lymph nodes but is less specific than C8583."
20290,C969,1,"This code directly relates to malignant neoplasms of lymphoid tissue, which aligns closely with the ICD-9 description of unspecified malignant neoplasms of lymphoid and histiocytic tissue."
20290,C96Z,2,"This code refers to other specified malignant neoplasms of lymphoid tissue, which is relevant but less specific than C969."
20290,C964,3,"This code refers to sarcoma of dendritic cells, which is a more specific type of cancer and does not align well with the broader category of unspecified malignant neoplasms of lymphoid tissue."
20291,C96Z,1,"This code covers other specified malignant neoplasms of lymphoid tissue, which closely aligns with the unspecified nature of the ICD-9 description."
20291,C969,2,This code indicates a malignant neoplasm of lymphoid tissue but is more general and lacks specificity regarding the site compared to C96Z.
20292,C969,1,Directly matches the description of unspecified malignant neoplasm of lymphoid tissue.
20292,C96Z,2,"Refers to other specified malignant neoplasms, but is less specific than C969."
20293,C969,1,"This code specifies a malignant neoplasm of lymphoid tissue, which aligns closely with the ICD-9 description of malignant neoplasms of lymphoid tissue."
20293,C96Z,2,"While this code pertains to malignant neoplasms of lymphoid tissue, it is more general and less specific than C969, making it a less suitable match."
20295,C96Z,1,"This code specifically addresses other specified malignant neoplasms of lymphoid tissue, which aligns closely with the unspecified nature of the ICD-9 description."
20295,C969,2,"While this code is for malignant neoplasms of lymphoid tissue, it is more generic and does not specify the lymph nodes of the inguinal region and lower limb, making it less precise."
20296,C96Z,1,"This code is specific to 'other specified malignant neoplasms of lymphoid, hematopoietic and related tissue', which aligns closely with the 'other and unspecified' nature of the ICD-9 description."
20296,C969,2,"This code refers to 'malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified', which is broader and less specific than C96Z, making it a less suitable match."
20298,C96Z,1,"This code specifically covers other specified malignant neoplasms of lymphoid tissue, which aligns well with the description of unspecified malignant neoplasms in lymph nodes of multiple sites."
20298,C969,2,"This code is for unspecified malignant neoplasms of lymphoid and hematopoietic tissue, which is broader and less specific than C96Z."
20380,C888,1,"Directly corresponds to 'Other malignant immunoproliferative diseases', matching the category of the ICD-9 code."
20380,C9020,2,"Describes 'Extramedullary plasmacytoma not having achieved remission', which is a specific type of immunoproliferative neoplasm."
20380,C9030,3,"Describes 'Solitary plasmacytoma not having achieved remission', which is also a specific type of immunoproliferative neoplasm."
20382,C9022,1,Extramedullary plasmacytoma in relapse is closely related to immunoproliferative neoplasms and specifies the condition's relapse status.
20382,C9032,2,"Solitary plasmacytoma in relapse is also related to immunoproliferative neoplasms and specifies the condition's relapse status, but it is more specific to solitary cases."
20382,C888,3,Other malignant immunoproliferative diseases is a broader category that encompasses various conditions but lacks the specific relapse detail.
20500,C9200,1,"Directly corresponds to acute myeloid leukemia with a focus on myeloblastic type, maintaining the context of not achieving remission."
20500,C9250,2,"Acute myelomonocytic leukemia is a specific type of acute myeloid leukemia, also indicating not having achieved remission."
20500,C9240,3,Acute promyelocytic leukemia is a subtype of acute myeloid leukemia but is more specific and differs from the general classification without remission context.
20501,C9201,1,synonymous condition (acute myeloblastic leukemia) and same remission status
20501,C9241,2,related condition (acute promyelocytic leukemia) and same remission status
20501,C9251,3,related condition (acute myelomonocytic leukemia) and same remission status
20502,C9202,1,"Exact match in meaning for acute myeloid leukemia, specifying the type as myeloblastic."
20502,C9252,2,Related type of acute leukemia (myelomonocytic) that is still within the acute myeloid spectrum.
20502,C9242,3,"Different subtype (promyelocytic) of acute leukemia, less specific to the original diagnosis."
20780,C9480,1,"This code directly corresponds to 'Other specified leukemias not having achieved remission,' aligning closely with the ICD-9 description."
20780,C9430,2,"While this code refers to a specific type of leukemia (mast cell leukemia), it is a narrower category and may not fully encompass the 'other specified leukemia' mentioned in the ICD-9 description."
20781,C9481,1,"This code directly corresponds to 'Other specified leukemias, in remission', matching the specificity of the ICD-9 description."
20781,C9431,2,"This code refers to 'Mast cell leukemia, in remission', which is a specific type of leukemia but does not match the 'other specified' category in the ICD-9 description."
20782,C9482,1,"This code directly corresponds to 'Other specified leukemias, in relapse,' which matches the ICD-9 description closely."
20782,C9432,2,"This code refers specifically to 'Mast cell leukemia, in relapse,' which is a specific type of leukemia and does not match the more general description of 'Other specified leukemia.'"
